gaz,liquid_tm,liquid,energy,water,nd,pressure_zad,pressure_buf,d,lin,kvch,сurrent,freq,vol,id
4467.0,27.333333373069763,26.131428569555283,749.8,43.0,2588.500000476837,20.0,16.6,13.0,13.0,272.0,8.750000001117588,46.5,12.049571428388358,530
4272.0,25.666666746139526,26.164285711944103,749.0,43.0,2591.4000005722046,20.0,16.6,13.0,13.0,272.0,8.740000001341105,46.5,12.064714285485447,530
4077.0,24.0,26.197142854332924,747.8,43.0,2594.300000667572,20.0,16.6,13.0,13.0,272.0,8.730000001564623,46.5,12.079857142582537,530
4225.0,23.0,26.23,744.0,43.0,2597.2000007629395,20.0,16.6,13.0,13.0,272.0,8.72000000178814,46.5,12.095,530
2743.5,16.25,27.114999990463257,744.2,43.0,2600.100000858307,20.0,16.6,13.0,13.0,272.0,8.710000002011657,46.5,12.503499985933304,530
1262.0,9.5,28.0,738.0,43.0,2603.0,20.0,16.6,13.0,13.0,272.0,8.7,46.5,12.912,530
4239.0,17.0,28.0,719.8,43.0,2603.0,20.0,16.6,13.0,13.0,272.0,8.7,46.5,12.912,530
4239.0,17.0,28.0,719.8,43.0,2603.0,20.0,16.6,13.0,13.0,272.0,8.7,46.5,12.912,530
29.66666603088379,1.899999976158142,3.5999999046325684,75.9,17.799999237060547,431.3999938964844,5.0,4.800000190734863,3.5999999046325684,5.0,42.79999923706055,5.079999923706055,10.0,0.32120001316070557,752
59.33333206176758,3.799999952316284,7.199999809265137,193.7,35.599998474121094,862.7999877929688,10.0,9.600000381469727,7.199999809265137,10.0,85.5999984741211,10.15999984741211,20.0,0.6424000263214111,752
88.99999809265137,5.699999928474426,10.799999713897705,186.6,53.39999771118164,1294.1999816894531,15.0,14.40000057220459,10.799999713897705,15.0,128.39999771118164,15.239999771118164,30.0,0.9636000394821167,752
118.66666412353516,7.599999904632568,14.399999618530273,189.7,71.19999694824219,1725.5999755859375,20.0,19.200000762939453,14.399999618530273,20.0,171.1999969482422,20.31999969482422,40.0,1.2848000526428223,752
148.33333015441895,9.49999988079071,18.0,161.5,89.0,2157.0,25.0,24.0,18.0,25.0,214.0,25.4,50.0,1.606,752
178.0,11.4,17.75,95.8,89.0,2162.875,25.125,24.375,18.0,25.125,214.0,25.28750000298023,50.0,1.5836249993592502,752
172.0,11.1,17.5,96.3,89.0,2168.75,25.25,24.75,18.0,25.25,214.0,25.175000005960463,50.0,1.5612499987185002,752
350.0,51.2,17.25,95.8,89.0,2174.625,25.375,25.125,18.0,25.375,214.0,25.062500008940695,50.0,1.5388749980777503,752
624.0,50.9,17.0,100.9,89.0,2180.5,25.5,25.5,18.0,25.5,214.0,24.950000011920928,50.0,1.5164999974370004,752
202.0,48.7,16.75,166.3,89.0,2186.375,25.625,25.875,18.0,25.625,214.0,24.83750001490116,50.0,1.4941249967962504,752
181.5,44.04999990463257,16.5,172.9,89.0,2192.25,25.75,26.25,18.0,25.75,214.0,24.725000017881392,50.0,1.4717499961555005,752
161.0,39.4,16.25,180.7,89.0,2198.125,25.875,26.625,18.0,25.875,214.0,24.612500020861624,50.0,1.4493749955147506,752
161.0,24.099999809265135,16.0,187.1,89.0,2204.0,26.0,27.0,18.0,26.0,214.0,24.5,50.0,1.427,752
161.0,8.8,15.66666665673256,188.3,89.0,2198.166666507721,26.0,26.83333332836628,18.0,25.83333332836628,214.0,24.866666674613953,50.0,1.3973333340585232,752
180.0,27.199999618530274,15.333333313465118,182.4,89.0,2192.333333015442,26.0,26.66666665673256,18.0,25.66666665673256,214.0,25.233333349227905,50.0,1.3676666681170464,752
199.0,45.6,14.999999970197678,194.6,89.0,2186.499999523163,26.0,26.49999998509884,18.0,25.49999998509884,214.0,25.600000023841858,50.0,1.3380000021755696,752
210.39999961853027,44.93999997377396,14.666666626930237,191.3,89.0,2180.666666030884,26.0,26.33333331346512,18.0,25.33333331346512,214.0,25.96666669845581,50.0,1.3083333362340928,752
221.79999923706055,44.279999947547914,14.333333283662796,122.1,89.0,2174.8333325386047,26.0,26.166666641831398,18.0,25.166666641831398,214.0,26.333333373069763,50.0,1.278666670292616,752
233.19999885559082,43.61999992132187,14.0,101.1,89.0,2169.0,26.0,26.0,18.0,25.0,214.0,26.7,50.0,1.249,752
244.5999984741211,42.95999989509583,14.222222223877907,81.1,89.0,2168.555555552244,25.44444441795349,25.777777776122093,18.0,24.777777776122093,214.0,27.985714268684386,50.0,1.2687777785360814,752
255.99999809265137,42.29999986886978,14.444444447755814,193.9,89.0,2168.1111111044884,24.888888835906982,25.555555552244186,18.0,24.555555552244186,214.0,29.271428537368774,50.0,1.2885555570721627,752
267.39999771118164,41.63999984264374,14.66666667163372,193.4,89.0,2167.6666666567326,24.333333253860474,25.33333332836628,18.0,24.33333332836628,214.0,30.55714280605316,50.0,1.308333335608244,752
278.7999973297119,40.979999816417696,14.888888895511627,143.5,89.0,2167.2222222089767,23.777777671813965,25.111111104488373,18.0,24.111111104488373,214.0,31.842857074737548,50.0,1.3281111141443254,752
290.1999969482422,40.31999979019165,15.111111119389534,99.9,89.0,2166.777777761221,23.222222089767456,24.888888880610466,18.0,23.888888880610466,214.0,33.12857134342194,50.0,1.3478888926804067,752
301.59999656677246,39.65999976396561,15.33333334326744,96.0,89.0,2166.333333313465,22.666666507720947,24.66666665673256,18.0,23.66666665673256,214.0,34.414285612106326,50.0,1.367666671216488,752
313.0,39.0,15.555555567145348,158.4,89.0,2165.8888888657093,22.11111092567444,24.444444432854652,18.0,23.444444432854652,214.0,35.7,50.0,1.3874444497525693,752
609.5,43.94999980926514,15.777777791023254,378.5,89.0,2165.4444444179535,21.55555534362793,24.222222208976746,18.0,23.222222208976746,214.0,35.7,50.5,1.4072222282886506,752
906.0,48.9,16.0,171.3,89.0,2165.0,21.0,24.0,18.0,23.0,214.0,35.7,51.0,1.427,752
120.0,46.2,15.0,101.0,75.0,2155.8571424484253,21.57142859697342,24.142857149243355,18.0,23.28571429848671,214.0,34.15714282989502,51.0,3.041,752
119.0,49.0,16.0,101.0,75.0,2146.7142848968506,22.14285719394684,24.28571429848671,18.0,23.57142859697342,214.0,32.61428565979004,51.0,3.244,752
121.5,47.85000002384186,16.0,96.9,76.0,2137.571427345276,22.714285790920258,24.428571447730064,18.0,23.85714289546013,214.0,31.07142848968506,51.0,3.114,752
124.0,46.7,16.0,98.5,76.0,2128.428569793701,23.285714387893677,24.57142859697342,18.0,24.14285719394684,214.0,29.52857131958008,51.0,3.114,752
581.0,41.7,14.0,164.0,86.0,2119.2857122421265,23.857142984867096,24.714285746216774,18.0,24.428571492433548,214.0,27.9857141494751,51.0,1.59,752
89.0,39.2,13.0,176.1,86.0,2110.1428546905518,24.428571581840515,24.85714289546013,18.0,24.714285790920258,214.0,26.44285697937012,51.0,1.476,752
231.0,36.54999990463257,13.0,188.0,86.0,2101.0,25.0,25.0,18.0,25.0,214.0,24.9,51.0,1.476,752
373.0,33.9,11.0,190.5,86.0,2090.285714149475,24.142857134342194,25.142857149243355,18.0,25.142857149243355,214.0,24.98333333581686,51.0,1.249,752
117.0,35.2,12.0,190.6,86.0,2079.57142829895,23.285714268684387,25.28571429848671,18.0,25.28571429848671,214.0,25.06666667163372,51.0,1.362,752
357.0,19.55000038146973,12.0,185.6,86.0,2068.8571424484253,22.42857140302658,25.428571447730064,18.0,25.428571447730064,214.0,25.15000000745058,51.0,1.362,752
597.0,3.9,4.0,186.4,96.0,2058.1428565979004,21.571428537368774,25.57142859697342,18.0,25.57142859697342,214.0,25.23333334326744,51.0,0.13,752
1198.0,123.58,5.0,259.6,97.0,2047.4285707473755,20.714285671710968,25.714285746216774,18.0,25.714285746216774,214.0,25.3166666790843,51.0,0.122,752
1499.0,180.43,2.0,240.7,97.0,2036.7142848968506,19.85714280605316,25.85714289546013,18.0,25.85714289546013,214.0,25.4,51.0,0.049,752
1549.0,144.9,18.0,1191.4,85.0,2026.0,19.0,26.0,18.0,26.0,214.0,25.4,51.0,2.19,752
761.0,73.1,18.0,1191.4,85.0,2026.0,19.0,26.0,18.0,26.0,214.0,25.4,51.0,2.19,752
,,20.12,,88.42,978.0,7.5,11.0,9.0,11.0,3.5,9.5,28.5,1.89,766
,,29.0,,88.0,1956.0,15.0,22.0,18.0,22.0,7.0,19.0,57.0,2.822,766
,,25.0,,88.0,1931.0,15.5,22.16666667163372,18.0,22.0,10.5,47.0,57.0,2.433,766
,,25.0,,73.0,1906.0,16.0,22.33333334326744,18.0,22.0,14.0,23.0,57.0,5.474,766
,,22.0,,90.0,1881.0,16.5,22.50000001490116,18.0,22.0,14.0,23.0,57.0,1.784,766
,,29.0,,78.0,1856.0,17.0,22.66666668653488,18.0,22.0,14.0,23.0,57.0,5.174,766
,,24.0,,72.0,1831.0,17.5,22.833333358168602,18.0,22.0,14.0,23.0,57.0,5.45,766
,,24.0,,80.0,1806.0,18.0,23.0,18.0,22.0,14.0,23.0,57.0,3.893,766
,,24.0,,86.0,1805.4285714030266,18.28571429848671,23.0,18.0,22.0,14.0,23.0,57.0,2.725,766
,,17.0,,91.0,1804.8571428060532,18.57142859697342,23.0,18.0,22.0,14.0,23.0,57.0,1.241,766
,,17.0,,93.0,1804.2857142090797,18.85714289546013,23.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1803.7142856121063,19.14285719394684,23.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,25.0,,73.0,1803.142857015133,19.428571492433548,23.0,18.0,22.0,14.0,23.0,57.0,5.474,766
,,17.0,,93.0,1802.5714284181595,19.714285790920258,23.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,16.0,,93.0,1802.0,20.0,23.0,18.0,22.0,14.0,23.0,57.0,0.908,766
,,17.0,,93.0,1801.0,19.5,22.83333332836628,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1800.0,19.0,22.66666665673256,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1799.0,18.5,22.49999998509884,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1798.0,18.0,22.33333331346512,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1797.0,17.5,22.166666641831398,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,14.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,16.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,18.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,20.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,23.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,25.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,27.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,29.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,32.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,34.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,36.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,38.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,41.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,43.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,45.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,47.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,50.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,52.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,54.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,56.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,59.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,61.25,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,63.5,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,65.75,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,68.0,23.0,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,65.875,22.97499999962747,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,63.75,22.949999999254942,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,61.625,22.924999998882413,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,59.5,22.899999998509884,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,57.375,22.874999998137355,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,55.25,22.849999997764826,57.0,0.965,766
,,17.0,,94.0,1796.0,17.0,22.0,18.0,22.0,53.125,22.824999997392297,57.0,0.827,766
,,17.0,,95.0,1796.0,17.0,22.0,18.0,22.0,51.0,22.8,57.0,0.689,766
,,17.0,,95.0,1796.0,17.0,22.0,18.0,22.0,51.85000002384186,22.749999999254943,57.0,0.689,766
,,17.0,,97.0,1796.0,17.0,22.0,18.0,22.0,52.700000047683716,22.699999998509885,57.0,0.414,766
,,17.0,,98.0,1796.0,17.0,22.0,18.0,22.0,53.550000071525574,22.649999997764827,57.0,0.276,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,54.40000009536743,22.59999999701977,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,55.25000011920929,22.54999999627471,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,56.10000014305115,22.5,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,56.950000166893005,22.471428571268916,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,57.80000019073486,22.442857142537832,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,58.65000021457672,22.41428571380675,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,59.50000023841858,22.385714285075665,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,60.35000026226044,22.35714285634458,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,61.200000286102295,22.328571427613497,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,62.05000030994415,22.299999998882413,57.0,0.965,766
,,17.0,,93.0,1796.0,17.0,22.0,18.0,22.0,62.90000033378601,22.27142857015133,57.0,0.965,766
,,17.0,,93.0,1779.6000003814697,15.799999952316284,22.0,18.0,22.0,63.75000035762787,22.242857141420245,57.0,0.965,766
,,17.0,,93.0,1763.2000007629395,14.599999904632568,22.0,18.0,22.0,64.60000038146973,22.21428571268916,57.0,0.965,766
,,17.0,,93.0,1746.8000011444092,13.399999856948853,22.0,18.0,22.0,65.45000040531158,22.185714283958077,57.0,0.965,766
,,17.0,,93.0,1730.400001525879,12.199999809265137,22.0,18.0,22.0,66.30000042915344,22.157142855226994,57.0,0.965,766
,,17.0,,93.0,1714.0,11.0,22.0,18.0,22.0,67.1500004529953,22.12857142649591,57.0,0.965,766
,,17.0,,93.0,2098.5,14.950000047683716,23.5,18.0,23.0,68.0,22.1,57.0,0.965,766
,,17.0,,93.0,2483.0,18.9,25.0,18.0,24.0,68.0,17.4,50.0,0.968,766
,,17.0,,93.0,2400.285713195801,17.057142877578734,24.571428567171097,18.0,23.71428570151329,68.0,18.966666722297667,50.69999998807907,0.965,766
,,17.0,,93.0,2317.5714263916016,15.21428575515747,24.142857134342194,18.0,23.42857140302658,68.0,20.533333444595335,51.39999997615814,0.965,766
,,17.0,,93.0,2234.8571395874023,13.371428632736205,23.71428570151329,18.0,23.14285710453987,68.0,22.1,52.09999996423721,0.965,766
,,17.0,,93.0,2152.142852783203,11.52857151031494,23.285714268684387,18.0,22.85714280605316,68.0,22.15714285746217,52.799999952316284,0.965,766
,,17.0,,93.0,2069.428565979004,9.685714387893675,22.857142835855484,18.0,22.571428507566452,68.0,22.214285714924337,53.499999940395355,0.965,766
,,17.0,,93.0,1986.7142791748047,7.842857265472411,22.42857140302658,18.0,22.285714209079742,68.0,22.271428572386505,54.199999928474426,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.328571429848672,54.8999999165535,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.38571428731084,55.59999990463257,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.442857144773008,56.29999989271164,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.5,57.0,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.52380952425301,57.0,0.965,766
,,17.0,,93.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.54761904850602,57.0,0.965,766
,,15.0,,95.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.571428572759032,57.0,0.608,766
,,15.0,,94.0,1904.0,6.0,22.0,18.0,22.0,68.0,22.595238097012043,57.0,0.73,766
,,15.0,,94.0,1917.4285717010498,7.142857193946838,20.85714280605316,18.0,21.857142850756645,68.0,22.619047621265054,57.0,0.73,766
,,15.0,,94.0,1930.8571434020996,8.285714387893677,19.714285612106323,18.0,21.71428570151329,68.0,22.642857145518064,57.0,0.73,766
,,16.0,,94.0,1944.2857151031494,9.428571581840515,18.571428418159485,18.0,21.571428552269936,68.0,22.666666669771075,57.0,0.779,766
,,16.0,,94.0,1957.7142868041992,10.571428775787354,17.428571224212646,18.0,21.42857140302658,68.0,22.690476194024086,57.0,0.779,766
,,16.0,,96.0,1971.142858505249,11.714285969734192,16.285714030265808,18.0,21.285714253783226,68.0,22.714285718277097,57.0,0.519,766
,,16.0,,94.0,1984.5714302062988,12.85714316368103,15.14285683631897,18.0,21.14285710453987,68.0,22.738095242530107,57.0,0.779,766
,,15.0,,95.0,1998.0,14.0,14.0,18.0,21.0,68.0,22.76190476678312,57.0,0.608,766
,,15.0,,95.0,1998.0,14.0,14.0,18.0,21.0,67.61904761195183,22.78571429103613,57.0,0.608,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,67.23809522390366,22.80952381528914,57.0,0.73,766
,,15.0,,96.0,1998.0,14.0,14.0,18.0,21.0,66.85714283585548,22.83333333954215,57.0,0.487,766
,,16.0,,94.0,1998.0,14.0,14.0,18.0,21.0,66.47619044780731,22.85714286379516,57.0,0.779,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,66.09523805975914,22.880952388048172,57.0,0.852,766
,,15.0,,95.0,1998.0,14.0,14.0,18.0,21.0,65.71428567171097,22.904761912301183,57.0,0.608,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,65.3333332836628,22.928571436554193,57.0,0.73,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,64.95238089561462,22.952380960807204,57.0,0.852,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,64.57142850756645,22.976190485060215,57.0,0.73,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,64.19047611951828,23.0,57.0,0.852,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,63.80952373147011,22.940000001341105,57.0,0.852,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,63.428571343421936,22.88000000268221,57.0,0.73,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,63.047618955373764,22.820000004023314,57.0,0.73,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,62.66666656732559,22.760000005364418,57.0,0.852,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,62.28571417927742,22.7,57.0,0.73,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,61.90476179122925,22.583333332836627,57.0,0.852,766
,,15.0,,94.0,1998.0,14.0,14.0,18.0,21.0,61.523809403181076,22.466666665673255,57.0,0.73,766
,,17.0,,93.0,1998.0,14.0,14.0,18.0,21.0,61.142857015132904,22.349999998509883,57.0,0.965,766
,,15.0,,94.0,2018.5,15.5,16.0,18.0,21.25,60.76190462708473,22.23333333134651,57.0,0.73,766
,,15.0,,93.0,2039.0,17.0,18.0,18.0,21.5,60.38095223903656,22.11666666418314,57.0,0.852,766
,,15.0,,93.0,2059.5,18.5,20.0,18.0,21.75,60.0,22.0,57.0,0.852,766
,,15.0,,93.0,2080.0,20.0,22.0,18.0,22.0,60.0,22.04285714402795,57.0,0.852,766
,,15.0,,94.0,2081.25,20.125,22.0,18.0,22.0,60.0,22.085714288055897,57.0,0.73,766
,,15.0,,93.0,2082.5,20.25,22.0,18.0,22.0,60.0,22.128571432083845,57.0,0.852,766
,,15.0,,94.0,2083.75,20.375,22.0,18.0,22.0,60.0,22.171428576111794,57.0,0.73,766
,,15.0,,93.0,2085.0,20.5,22.0,18.0,22.0,60.0,22.214285720139742,57.0,0.852,766
,,15.0,,93.0,2086.25,20.625,22.0,18.0,22.0,60.0,22.25714286416769,57.0,0.852,766
,,15.0,,93.0,2087.5,20.75,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,17.0,,93.0,2088.75,20.875,22.0,18.0,22.0,60.0,22.3,57.0,0.965,766
,,17.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.965,766
,,15.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,15.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,15.0,,94.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.73,766
,,15.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,15.0,,94.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.73,766
,,15.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,15.0,,93.0,2090.0,21.0,22.0,18.0,22.0,60.0,22.3,57.0,0.852,766
,,15.0,,93.0,2082.333333492279,20.41666668653488,21.33333331346512,18.0,21.91666666418314,60.0,22.3,57.0,0.852,766
,,15.0,,93.0,2074.666666984558,19.833333373069763,20.666666626930237,18.0,21.83333332836628,60.0,22.3,57.0,0.852,766
,,14.92,,93.0,2067.000000476837,19.250000059604645,19.999999940395355,18.0,21.74999999254942,60.0,22.3,57.0,0.847,766
,,15.0,,93.0,2059.333333969116,18.666666746139526,19.333333253860474,18.0,21.66666665673256,60.5,22.60000001192093,57.0,0.852,766
,,15.0,,93.0,2051.6666674613953,18.083333432674408,18.666666567325592,18.0,21.5833333209157,61.0,22.90000002384186,57.0,0.852,766
,,15.0,,93.0,2044.0000009536743,17.50000011920929,17.99999988079071,18.0,21.49999998509884,61.5,23.200000035762788,57.0,0.852,766
,,15.0,,93.0,2036.3333344459534,16.91666680574417,17.33333319425583,18.0,21.41666664928198,62.0,23.500000047683717,57.0,0.852,766
,,15.0,,94.0,2028.6666679382324,16.333333492279053,16.666666507720947,18.0,21.33333331346512,62.5,23.800000059604645,57.0,0.73,766
,,15.0,,94.0,2021.0000014305115,15.750000178813934,15.999999821186066,18.0,21.249999977648258,63.0,24.100000071525574,57.0,0.73,766
,,15.0,,93.0,2013.3333349227905,15.166666865348816,15.333333134651184,18.0,21.166666641831398,63.5,24.400000083446503,57.0,0.852,766
,,15.0,,93.0,2005.6666684150696,14.583333551883698,14.666666448116302,18.0,21.083333306014538,64.0,24.700000095367432,57.0,0.852,766
,,15.0,,93.0,1998.0,14.0,14.0,18.0,21.0,64.5,25.0,57.0,0.852,766
,,15.0,,93.0,2011.1428575515747,15.014285683631897,15.142857193946838,18.0,21.071428574621677,65.0,25.0,57.0,0.852,766
,,15.0,,94.0,2024.2857151031494,16.028571367263794,16.285714387893677,18.0,21.142857149243355,65.5,25.0,57.0,0.73,766
,,15.0,,94.0,2037.4285726547241,17.04285705089569,17.428571581840515,18.0,21.214285723865032,66.0,25.0,57.0,0.73,766
,,15.0,,94.0,2050.571430206299,18.057142734527588,18.571428775787354,18.0,21.28571429848671,66.5,25.0,57.0,0.73,766
,,15.0,,94.0,2063.7142877578735,19.071428418159485,19.714285969734192,18.0,21.357142873108387,67.0,25.0,57.0,0.73,766
,,15.0,,93.0,2076.8571453094482,20.085714101791382,20.85714316368103,18.0,21.428571447730064,67.5,25.0,57.0,0.852,766
,,15.0,,93.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.852,766
,,15.0,,94.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.73,766
,,15.0,,94.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.73,766
,,15.0,,93.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.852,766
,,15.0,,93.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.852,766
,,15.0,,94.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.73,766
,,15.0,,93.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.852,766
,,15.0,,93.0,2090.0,21.1,22.0,18.0,21.5,68.0,25.0,57.0,0.852,766
,,15.0,,93.0,2092.6666667461395,21.250000005960466,22.0,18.0,21.41666666418314,68.0,24.97499999962747,57.0,0.852,766
,,15.0,,93.0,2095.333333492279,21.40000001192093,22.0,18.0,21.33333332836628,68.0,24.949999999254942,57.0,0.852,766
,,15.0,,93.0,2098.0000002384186,21.550000017881395,22.0,18.0,21.24999999254942,68.0,24.924999998882413,57.0,0.852,766
,,15.0,,93.0,2100.666666984558,21.70000002384186,22.0,18.0,21.16666665673256,68.0,24.899999998509884,57.0,0.852,766
,,15.0,,94.0,2103.3333337306976,21.850000029802324,22.0,18.0,21.0833333209157,68.0,24.874999998137355,57.0,0.73,766
,,15.0,,94.0,2106.0,22.0,22.0,18.0,21.0,68.0,24.849999997764826,57.0,0.73,766
,,15.0,,94.0,2106.0,22.0,22.0,18.0,21.0,68.0,24.824999997392297,57.0,0.73,766
,,15.0,,94.0,2106.0,22.0,22.0,18.0,21.0,68.0,24.8,57.0,0.73,766
,,15.0,,93.0,2106.0,22.0,22.0,18.0,21.0,76.6666669845581,24.833333335071803,57.0,0.852,766
,,15.0,,93.0,2106.0,22.0,22.0,18.0,21.0,85.33333396911621,24.866666670143605,57.0,0.852,766
,,15.0,,93.0,2106.0,22.0,22.0,18.0,21.0,94.00000095367432,24.900000005215407,57.0,0.852,766
,,15.0,,93.0,2106.0,22.0,22.0,18.0,21.0,102.66666793823242,24.93333334028721,57.0,0.852,766
,,15.0,,94.0,2106.0,22.0,22.0,18.0,21.0,111.33333492279053,24.96666667535901,57.0,0.73,766
,,15.0,,93.0,2106.0,22.0,22.0,18.0,21.0,120.0,25.0,57.0,0.852,766
